,atletas.jogos_num,atletas.atleta_id,atletas.rodada_id,atletas.clube_id,atletas.posicao_id,atletas.status_id,atletas.pontos_num,atletas.media_num,atletas.variacao_num,atletas.preco_num,atletas.entrou_em_campo,atletas.slug,atletas.apelido,atletas.apelido_abreviado,atletas.nome,A,CA,DS,FC,FD,FF,FS,G,I,SG,FT,PS,CV,PC,V,DE,GS,DP,PP,GC,aproveitamento_visitante,aproveitamento_mandante,local,partida_data,placar_oficial_visitante,placar_oficial_mandante,partida_id,clube_visitante_posicao,clube_visitante_id,clube_casa_posicao,clube_casa_id,timestamp,campeonato_id,valida,mandante
84,0,93411,15,287,5,6,0.0,0.0,0.0,5.0,False,cantalapiedra,Cantalapiedra,Cantalapiedra,Aitor Cantalapiedra Fernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
85,1,126216,15,292,5,7,5.4,5.4,1.74,5.74,True,derik-lacerda,Derik Lacerda,D. Lacerda,Derik Gean Severino Lacerda,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
86,0,86711,15,285,4,6,0.0,0.0,0.0,4.0,False,richard,Richard,Richard,Richard Cândido Coelho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,46.67,Beira-Rio,2025-07-20 11:00:00,0,1,334033,11,354,12,285,1753020000,26,True,False
87,1,99221,15,292,5,7,0.8,0.8,0.04,3.04,True,ignacio-ramirez,Ignacio Ramírez,I. Ramírez,Juan Ignacio Ramírez Polero,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
88,0,145387,15,287,4,6,0.0,0.0,0.0,5.0,False,ruben-ismael,Rúben Ismael,R. Ismael,Rúben Ismael Valente Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
89,1,93886,15,292,4,6,2.0,2.0,0.33,5.33,True,matheusinho,Matheusinho,Matheusinho,Matheus Leonardo Sales Cardoso,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
90,1,108588,15,276,5,6,0.3,0.3,-0.42,5.58,True,tapia,Tapia,Tapia,Gonzalo Andrés Tapia Dubournais,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
91,0,109426,15,356,2,6,0.0,0.0,0.0,3.0,False,weverson,Weverson,Weverson,Weverson Moreira da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
92,0,85083,15,356,1,6,0.0,0.0,0.0,5.0,False,vinicius-silvestre,Vinicius Silvestre,V. Silvestre,Vinicius Silvestre da Costa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
93,0,77738,15,287,5,6,0.0,0.0,0.0,7.0,False,romarinho,Romarinho,Romarinho,Romário Ricardo da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
94,1,139345,15,283,2,6,0.0,4.6,0.0,2.72,False,kaua-prates,Kauã Prates,K. Prates,Kauã Prates de Almeida,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
95,13,97867,15,262,3,7,11.7,6.18,1.63,8.62,True,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,2,1,10,11,3,5,2,0,0,9,2,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
96,13,96610,15,283,4,7,0.5,8.32,-2.09,14.75,True,matheus-pereira,Matheus Pereira,M. Pereira,Matheus Fellipe Costa Pereira,5,4,23,17,11,9,43,2,2,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
97,0,145396,15,267,2,6,0.0,0.0,0.0,1.0,False,breno-vereza,Breno Vereza,B. Vereza,Breno Vereza da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
98,0,142445,15,287,4,6,0.0,0.0,0.0,2.0,False,wanderson-papaterra,Wanderson Papaterra,W. Papaterra,Wanderson Papaterra Matos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
99,0,130608,15,275,5,6,0.0,0.0,0.0,1.0,False,riquelme-fillipi,Riquelme Fillipi,R. Fillipi,Riquelme Fillipi Marinho de Souza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
100,12,105811,15,285,5,7,1.7,5.21,-0.26,11.45,True,wesley,Wesley,Wesley,Wesley Ribeiro Silva,2,1,19,14,6,8,26,0,4,0,1,0,0,0,0,0,0,0,0,0,26.67,46.67,Beira-Rio,2025-07-20 11:00:00,0,1,334033,11,354,12,285,1753020000,26,True,False
101,1,99248,15,356,5,6,0.5,0.5,-0.44,6.56,True,bareiro,Bareiro,Bareiro,Adam Fernando Bareiro Gamarra,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
102,11,89275,15,283,2,7,10.0,8.64,0.53,16.4,True,william,William,William,Willian de Asevedo Furtado,2,1,30,14,2,5,8,0,2,7,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
103,0,70164,15,276,4,5,0.0,0.0,0.0,5.0,False,lucas-moura,Lucas Moura,L. Moura,Lucas Rodrigues Moura da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
104,6,69783,15,262,3,5,4.9,6.63,-0.05,14.33,True,danilo,Danilo,Danilo,Danilo Luiz da Silva,0,0,4,8,1,0,4,1,0,5,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
105,13,90285,15,262,5,7,0.0,2.28,0.0,6.05,False,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,0,3,7,13,6,7,12,1,6,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
106,14,90768,15,283,3,7,5.9,4.63,-0.86,8.7,True,fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,0,3,16,10,1,0,5,1,0,7,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
107,9,94583,15,262,5,6,8.2,7.28,0.03,17.68,True,pedro,Pedro,Pedro,Pedro Guilherme Abreu dos Santos,2,1,2,1,8,1,7,5,1,0,1,1,0,0,0,0,0,0,1,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
108,9,110426,15,285,2,7,7.5,6.5,0.58,14.28,True,bernabei,Bernabéi,Bernabéi,Alexandro Ezequiel Bernabéi,2,1,22,17,2,6,9,0,1,2,0,0,0,0,0,0,0,0,0,0,26.67,46.67,Beira-Rio,2025-07-20 11:00:00,0,1,334033,11,354,12,285,1753020000,26,True,False
109,12,83257,15,283,5,6,20.4,4.26,3.32,9.74,True,gabriel,Gabriel,Gabriel,Gabriel Barbosa Almeida,2,1,3,2,4,4,5,4,4,0,0,0,0,0,0,0,0,0,1,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
110,14,139076,15,262,6,7,5.89,7.52,0.32,12.8,True,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
111,13,78850,15,2305,2,7,15.0,7.84,2.18,11.34,True,reinaldo,Reinaldo,Reinaldo,Reinaldo Manoel da Silva,2,2,11,9,4,4,10,7,0,3,0,0,0,0,0,0,0,0,1,0,46.67,73.33,Maião,2025-07-19 18:30:00,0,3,334031,17,277,7,2305,1752960600,26,True,False
112,10,68685,15,285,4,7,14.1,6.76,1.7,15.07,True,alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenço,4,3,10,5,5,2,11,3,1,0,0,0,0,0,0,0,0,0,0,0,26.67,46.67,Beira-Rio,2025-07-20 11:00:00,0,1,334033,11,354,12,285,1753020000,26,True,False
113,3,104666,15,356,5,5,0.0,3.53,0.0,11.49,False,moises,Moisés,Moisés,Moisés Vieira da Veiga,1,1,2,1,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
114,11,81881,15,356,1,5,0.0,4.75,0.0,8.76,False,joao-ricardo,João Ricardo,J. Ricardo,João Ricardo Riedi,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,41,18,0,0,1,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
115,4,97653,15,275,3,5,0.0,2.82,0.0,7.72,False,murilo,Murilo,Murilo,Murilo Cerqueira Paim,0,3,2,8,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
116,13,87008,15,267,1,6,3.4,2.86,0.03,7.27,True,leo-jardim,Léo Jardim,L. Jardim,Leonardo César Jardim,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,33,17,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
117,12,105584,15,267,2,6,3.7,3.74,0.47,7.56,True,lucas-piton,Lucas Piton,L. Piton,Lucas Piton Crivellaro,3,2,15,20,0,3,6,0,1,2,0,0,0,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
118,9,68899,15,267,4,6,0.0,3.15,0.0,9.37,False,philippe-coutinho,Philippe Coutinho,P. Coutinho,Philippe Coutinho Correia,1,0,1,8,10,9,16,0,0,0,0,0,1,0,0,0,0,0,0,0,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
119,12,90703,15,287,4,7,2.0,4.62,-0.39,10.07,True,matheuzinho,Matheuzinho,Matheuzinho,Matheus Martins Fogaça de Paulo,0,3,15,10,7,1,34,2,1,0,0,0,1,0,0,0,0,0,0,0,33.33,40.0,Barradão,2025-07-20 16:00:00,0,1,334034,3,280,15,287,1753038000,26,True,False
120,10,91573,15,276,3,7,12.3,4.83,1.22,9.53,True,arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,0,2,16,9,0,4,6,1,2,3,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
121,8,99267,15,356,4,6,2.2,6.09,-0.08,11.54,True,pochettino,Pochettino,Pochettino,Tomás Pochettino,1,0,14,4,6,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
122,13,102130,15,275,2,7,6.5,5.61,0.35,11.85,True,piquerez,Piquerez,Piquerez,Joaquín Piquerez Moreira,1,2,13,6,3,10,7,2,0,5,0,0,0,0,0,0,0,0,1,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
123,6,103347,15,292,2,7,-1.4,1.47,-0.85,3.81,True,matheus-alexandre,Matheus Alexandre,M. Alexandre,Matheus Alexandre Anastácio de Souza,0,5,7,10,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
124,12,97900,15,285,3,7,8.8,3.7,0.37,8.59,True,vitao,Vitão,Vitão,Vitor Eduardo da Silva Matos,1,2,16,7,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,26.67,46.67,Beira-Rio,2025-07-20 11:00:00,0,1,334033,11,354,12,285,1753020000,26,True,False
125,7,99818,15,275,5,5,0.0,1.03,0.0,5.0,False,paulinho,Paulinho,Paulinho,Paulo Henrique Sampaio Filho,0,0,2,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
126,3,89840,15,276,5,5,0.0,-0.77,0.0,5.78,False,calleri,Calleri,Calleri,Jonathan Calleri,0,0,1,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
127,3,130612,15,275,5,6,-0.6,0.47,-0.62,3.23,True,luighi,Luighi,Luighi,Luighi Hanri Sousa Santos,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,33.33,Allianz Parque,2025-07-20 17:30:00,2,3,334029,9,282,4,275,1753043400,26,True,False
128,9,99228,15,262,4,6,0.0,2.25,0.0,8.21,False,de-la-cruz,De la Cruz,D. Cruz,Diego Nicolás de la Cruz Arcosa,0,3,9,11,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
129,12,99198,15,267,5,6,8.0,7.11,0.91,15.61,True,vegetti,Vegetti,Vegetti,Pablo Vegetti,1,1,3,17,5,14,12,7,3,0,2,0,0,0,0,0,0,0,0,1,53.33,26.67,São Januário,2025-07-19 17:30:00,1,1,334028,13,284,16,267,1752957000,26,True,False
130,10,92854,15,285,5,7,7.9,3.54,0.77,11.4,True,borre,Borré,Borré,Rafael Santos Borré Maury,1,0,4,5,2,5,2,2,4,0,1,0,0,0,0,0,0,0,0,0,26.67,46.67,Beira-Rio,2025-07-20 11:00:00,0,1,334033,11,354,12,285,1753020000,26,True,False
131,10,92708,15,356,5,6,0.0,3.04,0.0,5.74,False,deyverson,Deyverson,Deyverson,Deyverson Brum Silva Acosta,0,1,3,9,3,9,10,1,2,0,2,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
132,1,88087,15,292,3,7,4.4,4.4,1.17,7.17,True,ramon-menezes,Ramon Menezes,R. Menezes,Ramon Menezes Roma,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.67,13.33,Ilha do Retiro,2025-07-20 17:30:00,1,0,334039,5,263,20,292,1753043400,26,True,False
133,3,101995,15,356,3,6,1.2,0.23,-0.32,5.13,True,britez,Brítez,Brítez,Emanuel Fermín Brítez,0,2,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
134,1,107221,15,356,1,6,2.9,2.9,0.95,2.95,True,magrao,Magrão,Magrão,Audenirton Soares da Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
135,14,79701,15,283,4,2,0.5,2.28,-0.21,4.77,True,lucas-silva,Lucas Silva,L. Silva,Lucas Silva Borges,2,2,7,22,1,3,11,1,0,0,1,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
136,8,42500,15,283,2,6,0.0,6.75,0.0,10.02,False,fagner,Fagner,Fagner,Fagner Conserva Lemos,0,1,19,9,0,1,7,0,1,5,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
137,14,42234,15,283,1,7,0.0,6.41,0.0,11.28,False,cassio,Cássio,Cássio,Cássio Roberto Ramos,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,46,9,1,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
138,14,84558,15,283,4,7,0.9,5.21,-0.93,7.9,True,lucas-romero,Lucas Romero,L. Romero,Lucas Daniel Romero,2,4,33,16,1,4,20,1,1,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
139,15,88963,15,283,6,7,10.8,7.37,0.36,11.66,True,leonardo-jardim,Leonardo Jardim,L. Jardim,José Leonardo Nunes Alves Sousa Jardim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
140,14,103445,15,283,5,7,13.6,12.2,0.62,17.29,True,kaio-jorge,Kaio Jorge,K. Jorge,Kaio Jorge Pinto Ramos,4,2,15,11,9,14,18,12,5,0,3,2,0,0,0,0,0,0,1,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
141,14,93478,15,283,5,7,1.5,2.07,0.15,5.26,True,wanderson,Wanderson,Wanderson,Wanderson Maciel Sousa Campos,0,1,7,17,7,12,8,0,4,0,1,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
142,12,106593,15,283,3,7,4.7,6.89,-0.18,8.63,True,villalba,Villalba,Villalba,Lucas Hernán Villalba,0,3,17,8,1,3,4,1,0,8,3,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
143,12,104502,15,283,4,7,10.0,4.34,1.22,7.91,True,christian,Christian,Christian,Christian Roberto Alves Cardoso,2,4,14,20,2,7,15,2,3,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
144,12,68708,15,283,4,6,14.2,1.29,2.41,5.15,True,eduardo,Eduardo,Eduardo,Carlos Eduardo de Oliveira Alves,0,1,6,9,1,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
145,14,112709,15,283,2,7,8.7,7.7,0.89,10.58,True,kaiki-bruno,Kaiki Bruno,K. Bruno,Kaiki Bruno da Silva,2,3,38,31,1,8,21,0,0,7,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
146,3,99316,15,276,5,6,0.0,0.3,0.0,5.24,False,dinenno,Dinenno,Dinenno,Juan Ignacio Dinenno de Cara,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,26.67,Morumbis,2025-07-19 21:00:00,0,2,334030,10,264,14,276,1752969600,26,True,False
147,2,100742,15,283,4,6,0.0,1.55,0.0,8.54,False,matheus-henrique,Matheus Henrique,M. Henrique,Matheus Henrique de Souza,0,1,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
148,8,86292,15,283,5,6,3.7,1.07,0.41,4.14,True,bolasie,Bolasie,Bolasie,Yannick Bolasie,1,1,3,7,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
149,1,124369,15,283,1,6,6.3,6.3,2.28,4.28,True,leo-aragao,Léo Aragão,L. Aragão,Leonardo de Aragão Carvalho,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
150,13,82627,15,262,5,7,3.2,5.96,-0.11,9.4,True,luiz-araujo,Luiz Araújo,L. Araújo,Luiz de Araújo Guimarães Neto,1,0,22,9,4,8,8,3,1,0,1,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
151,1,115563,15,283,4,6,0.0,-0.6,0.0,3.12,False,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Henrique Santos de Souza,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
152,11,110818,15,356,6,6,3.48,5.97,-0.47,9.22,True,renato-paiva,Renato Paiva,R. Paiva,Renato Manuel Alves Paiva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,66.67,6.67,Castelão (CE),2025-07-19 16:00:00,1,1,334037,6,265,19,356,1752951600,26,True,False
153,0,122660,15,283,4,6,0.0,0.0,0.0,3.0,False,japa,Japa,Japa,João Wellington Gadelha Melo de Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
154,0,105047,15,283,3,5,0.0,0.0,0.0,7.0,False,joao-marcelo,João Marcelo,J. Marcelo,João Marcelo Messias Ferreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
155,2,114334,15,283,3,6,0.0,2.35,0.0,4.83,False,gamarra,Gamarra,Gamarra,Mateo Gamarra González,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
156,4,118775,15,283,5,6,0.0,0.3,0.0,3.8,False,lautaro-diaz,Lautaro Díaz,L. Díaz,Lautaro Ariel Díaz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
157,9,84816,15,262,2,7,4.7,6.11,0.47,8.77,True,varela,Varela,Varela,Guillermo Varela Olivera,2,0,6,2,1,0,3,0,1,7,0,0,0,1,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
158,13,83528,15,262,3,7,3.7,4.74,0.1,9.18,True,leo-pereira,Léo Pereira,L. Pereira,Leonardo Pereira,0,1,6,6,1,1,3,1,0,9,0,0,0,1,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
159,10,61987,15,262,2,5,0.0,5.05,0.0,10.75,False,alex-sandro,Alex Sandro,A. Sandro,Alex Sandro Lobo Silva,0,1,11,20,0,2,9,0,1,7,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
160,10,113158,15,283,5,6,6.9,1.21,1.25,4.53,True,marquinhos,Marquinhos,Marquinhos,Marcus Vinícius Oliveira Alencar,0,1,5,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
161,7,88479,15,283,4,2,0.0,0.03,-0.06,2.6,True,walace,Walace,Walace,Walace Souza Silva,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,73.33,Mineirão,2025-07-20 16:00:00,0,4,334032,18,286,1,283,1753038000,26,True,False
162,8,96652,15,262,4,6,-1.4,0.46,-0.94,1.81,True,allan,Allan,Allan,Allan Rodrigues de Souza,0,1,2,11,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
163,6,88393,15,262,2,5,0.0,7.42,0.0,10.72,False,ayrton-lucas,Ayrton Lucas,A. Lucas,Ayrton Lucas Dantas de Medeiros,0,1,7,5,1,1,3,1,0,5,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
164,14,86757,15,262,5,2,0.8,2.41,-0.1,7.27,True,everton,Everton,Everton,Everton Sousa Soares,1,0,7,7,4,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
165,9,91473,15,262,4,5,0.0,2.89,0.0,6.34,False,erick-pulgar,Erick Pulgar,E. Pulgar,Erick Antonio Pulgar Farfán,0,2,12,13,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
166,8,109096,15,262,5,5,0.0,3.41,0.0,6.37,False,plata,Plata,Plata,Gonzalo Jordy Plata Jiménez,0,0,9,6,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
167,10,115239,15,262,2,7,0.0,8.1,0.0,12.45,False,wesley,Wesley,Wesley,Wesley Vinícius França Lima,2,3,22,14,2,3,21,0,1,6,0,0,0,0,0,0,0,0,0,0,46.67,66.67,Maracanã,2025-07-20 19:30:00,0,1,334027,8,266,2,262,1753050600,26,True,False
